,userName,splitName,comment,n_recommend,n_reply,nyt_select,recommendflag,url,ttlCommentNum,gender,time,time_order,tech,Name,gender_
632,Roscoe,Roscoe,If he’s sincere this is good because we need a Wall Street insider to reign in Wall Street. Others are ignorant of how businesses can get around regulation and make it ineffective. This also has to be doe in a way that does not cause a major economic crisis which would lead to the election of Trump or some one like him in 2024. We need a smart Capitalist to save Capitalism with Socialistic programs like FDR.,6,2,False,0,https://www.nytimes.com/2020/02/18/business/dealbook/michael-bloomberg-wall-street.html,520,0.0,2020-02-18 18:24:50,169,True,roscoe,0.0
633,Hank,Hank,Bloomberg is a traitor to his class. You can see that he frightens all the right people. He will have my vote.,8,1,False,0,https://www.nytimes.com/2020/02/18/business/dealbook/michael-bloomberg-wall-street.html,520,0.0,2020-02-18 18:34:52,170,True,hank,0.0
634,JS,JS,"It's interesting how the Times constantly conflates policies that would actually help average Americans as being ""leftist.""  You almost never seen GOP ideas and members referred to as ""rightist ""  when in actuality  America has moved pretty far to the right since the age of Reagan.  Which might be the problem  in terms of framing.  We are so far to the right now  in terms of economics  that anything that might bring us back to center  is considered to be radically left.  As a former print journalist  I would encourage reporters to think out of the box  and not fall for these standard tropes.",13,0,False,0,https://www.nytimes.com/2020/02/18/business/dealbook/michael-bloomberg-wall-street.html,520,2.0,2020-02-18 18:54:30,171,True,js,2.0
635,Len Colamarino,Len,Giving Bloomberg the benefit of the doubt  the changes in his positions described in the article might be explained in this manner: While mayor of New York City  it was natural  if not necessary  for him to be a champion of the financial services industry  which is the engine of NYC’s economy and a major source of the city’s influence and status around the world. Now that Bloomberg is running for the higher office of president  however  he is rising above parochial considerations relating to what is good for NYC and proposing policies to serve the interests of the entire nation. This national perspective is causing him now to approach regulation and taxation of the financial services industry in a more detached and objective way than he did as NYC mayor. Let’s hope that this is what is behind the “evolution” of Bloomberg’s views on these subjects and that  if elected  he would follow through accordingly.,7,0,False,0,https://www.nytimes.com/2020/02/18/business/dealbook/michael-bloomberg-wall-street.html,520,0.0,2020-02-18 18:55:11,172,True,len,0.0
636,Voter,Voter,I must say I find the reaction to Mr Bloomberg’s candidacy by others on the stage to be mean spirited and really small.  They are so jealous it’s embarrassing  not to mention the New York Times  which is dining out on this development.  While the assembled white candidates rail against stop and frisk  more and more black leaders are saying that was then  this is now.  They know very well what happened  but they’re willing to move on rather than risk another Trump presidency.  These other candidates aren’t going to move on any time soon because they recognize not one of them has caught the attention or the imagination of Dems across the country.  Plus  we’re all suffering from debate fatigue.  Cmon  DNC  give us a break!,9,1,False,0,https://www.nytimes.com/2020/02/18/business/dealbook/michael-bloomberg-wall-street.html,520,2.0,2020-02-18 19:02:32,173,True,voter,2.0
637,Quantummess,Quantummess,"So many comments here comparing Bloomberg to Trump. Please do your due diligence to do some research. They are not the same. Do not equate them. 

Warren is my top choice but I  like a lot of the readership here  live in a bubble. All I have to do is talk to Dem (!) family and friends in places like VA  SC  OK  etc to know that she or Bernie won’t get the independent or moderate Republican vote. 

I hear you: I also want Medicare For All but now is not the time. Now is the time to defeat Trump! If we don’t  we will have helped cause irreparable damage to this nation.",8,1,False,0,https://www.nytimes.com/2020/02/18/business/dealbook/michael-bloomberg-wall-street.html,520,2.0,2020-02-18 19:58:25,174,True,quantummess,2.0
638,Tim OBrien,Tim,"Bloomberg was a great mayor.

As a resident  one of the best administrators I have seen.

In his administration  transparency was paramount  and data - yes data - won the argument. Sound refreshing?

Let’s not fight city hall on this one shall we fellow dems?",8,1,False,0,https://www.nytimes.com/2020/02/18/business/dealbook/michael-bloomberg-wall-street.html,520,0.0,2020-02-18 20:02:20,175,True,tim,1.0
639,Haz,Haz,Great post. It amazes me that well-educated millennials willingly allow themselves to be fleeced like this. Yes  there is plenty of deception and hidden fees by these companies  but consumers can easily do the simple analysis you have done. This is really a symptom of the “I want it now because I’m so important” philosophy that marketers have packaged as something cool rather than something to pity. Couple this with auto loans for that Audi and sky high rents in the “hottest neighborhoods”  and people wonder why their net worth hasn’t moved in years.,75,2,False,0,https://www.nytimes.com/2020/02/26/technology/personaltech/ubereats-doordash-postmates-grubhub-review.html,206,2.0,2020-02-27 09:13:32,1,True,haz,2.0
640,spenyc,spenyc,Um  I don't use apps to order delivery so I don't know if those places do regular old deliveries as well  but people might try figuring out what they want via the website (or app?) and then calling the place and ordering  in which case you pay the regular price for the food and tip the delivery guy. If they force you to use the app  find another place! (Oh  wait  I just realized I was assuming New York City residency. I sympathize if your choices are limited to using apps...),5,3,False,0,https://www.nytimes.com/2020/02/26/technology/personaltech/ubereats-doordash-postmates-grubhub-review.html,206,2.0,2020-02-27 09:19:47,2,True,spenyc,2.0
641,Jo,Jo,"I just can't pay these exorbitant prices for food. I'd rather have cold cereal for dinner than pay 25-90% more for food.  I doubt the delivery people are getting much extra for the higher prices. 

It's really not that hard to have something in the freezer to pop in the oven or *gasp* stop on the way home for dinner. That's not even considering the old fashioned notion of actually cooking fresh food  which is my favorite thing for dinner. I know what's in it  it costs a fraction of carryout or delivery (extortion) and is much healthier. 

Parents  teach your kids to cook! It's a disgrace that young people don't know how to do a weekly meal plan  shop and cook at home. And they're paying for it in many ways.",45,1,False,0,https://www.nytimes.com/2020/02/26/technology/personaltech/ubereats-doordash-postmates-grubhub-review.html,206,0.0,2020-02-27 09:23:58,3,True,jo,1.0
642,Roland Berger,Roland,Any communication progress turns against those who need it more. Strange.,1,0,False,0,https://www.nytimes.com/2020/02/26/technology/personaltech/ubereats-doordash-postmates-grubhub-review.html,206,0.0,2020-02-27 09:25:50,4,True,roland,0.0
643,Bello,Bello,Maybe a good dinner option for feeding the project team working late to meet a deadline.,4,0,False,0,https://www.nytimes.com/2020/02/26/technology/personaltech/ubereats-doordash-postmates-grubhub-review.html,206,2.0,2020-02-27 09:26:23,5,True,bello,2.0
644,Gabriel Olmeda,Gabriel,This was a funny article to read considering that Shanghai seems almost the opposite. There are two major waimai (delivery) apps called Eleme and Meituan that have amazing deals that sometimes are cheaper than the restaurant. The problem comes when you want to order Western food. Then it is more expensive with similar mark ups. There is even an app that specializes in expat deliveries called Sherpas which is nearly double the prices of the Chinese competitors. Once this coronavirus panic dies down  I want to try this experiment to see if the waimai prices are discounted from the restaurant  marked up or similar. Thanks for the entertaining read.,11,0,False,0,https://www.nytimes.com/2020/02/26/technology/personaltech/ubereats-doordash-postmates-grubhub-review.html,206,0.0,2020-02-27 09:28:03,6,True,gabriel,1.0
645,Zellickson,Zellickson,"You didn't mention the sheer tonnage of paper and plastic that gets used and tossed in the garbage.

The article made me think about a few things  though.

First  Panda Express to Chinese food is like cheeze whiz to goat cheese. It is soulless  assembly-line ""food."" Don't support that mess  I say  just like I say ""Don't support McDonald's or Burger King  neither of which I've eaten at since I was small child.

Second  any supermarket or any 7-11 has a variety of mostly fresh options for us on-the-go  happenin' people of 2020. When I'm on the road  I get hard-boiled eggs  bananas  hummus sandwiches and maybe a nice bag of raisins and almonds for dessert in most any town. 

I am a tad shocked that Mr. Chen would suggest cooking your own food. To me that's like saying ""Learn to brush your teeth  kid."" I met a guy not so long ago who is 38 years old and just learned to hard-boil an egg.

And who taught me to cook? My mother! 

Thanks  Ma! (RIP)",88,3,False,0,https://www.nytimes.com/2020/02/26/technology/personaltech/ubereats-doordash-postmates-grubhub-review.html,206,2.0,2020-02-27 09:30:24,7,True,zellickson,2.0
646,Reasonable Person,Reasonable,Restaurants have to pay a fee to the apps and also have additional overhead maintaining a delivery fleet. Shouldn't they be able to charge more for that? You're paying for the convenience of being able to sit on your couch in your PJs and having someone deliver a meal to your door.,44,1,False,0,https://www.nytimes.com/2020/02/26/technology/personaltech/ubereats-doordash-postmates-grubhub-review.html,206,2.0,2020-02-27 09:30:26,8,True,reasonable,2.0
647,Christian,Christian,"I would have loved to see the cost breakdown as your order total increases. I can imagine the fees for a two person meal would be a large percentage of the overall bill. However  what if you were ordering 12 pizzas? I feel like the convenience of having someone else bring that to your door may outweigh the service charges. Maybe not. 

Also I would have liked to see an example from an independently owned restaurant or two and see if the fees stack up the same way. These two chains are probably not optimized for 3rd party app deliveries yet  whereas smaller business may have found a way to offer a better value  especially if they have their own delivery staff. Wow  that sounds so New York  sorry.",3,0,False,0,https://www.nytimes.com/2020/02/26/technology/personaltech/ubereats-doordash-postmates-grubhub-review.html,206,0.0,2020-02-27 09:30:38,9,True,christian,1.0
